distance,offset,rz,dihedral,energy
4.23,1.01,4.107651397088123,69.2,-7.607706614547073
4.35,1.2,4.181207959429906,71.49,-7.607314911828718
4.25,1.25,4.06201920231798,79.44,-7.607275281448754
4.3,1.29,4.101938566092866,77.79,-7.60436502543156
4.77,0.59,4.733370891869767,69.28,-7.604177093246271
4.59,0.73,4.531578091570308,65.52,-7.60384346275762
4.44,1.29,4.248470312947944,73.8,-7.603276659773897
4.38,1.06,4.2497999952938965,68.11,-7.603099596671582
4.75,0.51,4.722541688540187,68.0,-7.603091713898708
4.42,1.08,4.286023798347368,68.56,-7.599659184843799
4.75,1.0,4.643543905251677,73.99,-7.59892322853266
4.87,1.25,4.706846077789245,80.95,-7.596460648439337
4.58,1.29,4.394576202547864,74.35,-7.596087963031371
5.01,0.6,4.973942098577345,86.72,-7.594842207335115
4.79,0.3,4.780596197128554,67.29,-7.594465386621923
4.24,1.12,4.089400934122259,73.29,-7.594370681629675
4.09,0.49,4.060541835765271,53.16,-7.593867403965432
4.32,1.26,4.132166501969639,75.53,-7.593415622199578
4.5,0.54,4.467482512556709,60.08,-7.593342787815188
4.22,1.2,4.045787933147262,78.65,-7.592387326172592
4.76,1.41,4.546372180101405,79.63,-7.591508923287063
5.01,1.05,4.898734530468047,88.01,-7.589784680926757
4.16,0.98,4.042919737021748,72.08,-7.588267107554936
4.75,0.01,4.749989473672547,62.55,-7.587685195420856
4.79,0.99,4.686576575710675,75.08,-7.587028538107655
4.1,0.6,4.05585995813465,56.76,-7.585947887681884
4.76,0.56,4.726944044517556,68.62,-7.584813055565567
4.33,1.14,4.177235928218563,69.69,-7.584627064886695
4.74,0.51,4.712483421721503,67.02,-7.58412379410672
4.79,1.3,4.610216914636447,78.94,-7.582772030091277
4.91,1.52,4.668800702535931,85.96,-7.582757576658585
4.49,0.53,4.458609648758232,59.56,-7.582612344594987
4.73,0.62,4.689189695459121,68.01,-7.581306248855413
4.29,1.48,4.026623896020089,88.22,-7.580385388081707
4.4,1.1,4.260281680828159,68.89,-7.579488105321473
4.69,0.44,4.669314724882015,64.35,-7.577596971811539
4.8,1.15,4.660203858201913,77.17,-7.57686270221754
4.67,0.63,4.6273102338183465,66.22,-7.576472146568142
4.35,1.32,4.144888418281004,76.31,-7.57625550330892
4.24,1.12,4.089400934122259,73.09,-7.574433520707323
4.56,1.48,4.313142705730938,78.08,-7.573489092549738
4.29,1.17,4.127372045260762,73.2,-7.572739279561416
4.77,0.99,4.666133302853659,73.89,-7.571547915757753
4.76,0.44,4.739620237951559,67.07,-7.571365392681394
4.37,1.5,4.104497533194532,82.46,-7.566977752760557
4.12,0.92,4.015968127363562,72.55,-7.56554539646777
4.66,0.73,4.602466729917773,66.95,-7.565520764804507
4.59,0.76,4.526643348000811,65.24,-7.564986209553934
4.22,1.05,4.087285162549831,70.86,-7.564893872179359
4.58,1.72,4.244761477397758,83.38,-7.563934316644159
4.05,0.39,4.031178487737798,50.21,-7.563850196482364
4.26,1.25,4.072480816406628,77.49,-7.563377807318431
4.79,0.89,4.706591123095356,73.46,-7.563346616980397
4.25,1.15,4.091454509095757,73.89,-7.562655006737524
4.46,1.46,4.214261501141095,77.26,-7.562504378727148
4.93,0.45,4.909419517621202,76.38,-7.561408740249942
3.92,0.3,3.908503549953613,50.03,-7.559594807962199
4.47,0.61,4.428182471398396,60.14,-7.559249245359633
4.21,1.15,4.049888887364689,76.7,-7.557772062918939
4.26,1.03,4.1336061737906284,67.2,-7.5577641851398365
4.49,0.69,4.436665414475156,61.8,-7.55695760265371
4.56,0.9,4.470302003220811,66.88,-7.554932089184332
4.71,0.57,4.675382337306758,66.21,-7.554053039997963
4.16,0.99,4.04048264443742,72.05,-7.553675674607149
4.43,1.22,4.258696983820285,71.64,-7.551150621560024
4.55,0.5,4.5224440295044,60.41,-7.549768481084039
4.16,0.99,4.04048264443742,72.0,-7.54940798814375
4.74,0.52,4.711390452934251,66.87,-7.5493749265687775
4.66,0.72,4.604041702678202,66.63,-7.548316145466753
4.62,0.7,4.566661800484026,65.08,-7.547330649971903
4.18,0.9,4.081960313378855,66.34,-7.546104987743459
4.22,0.97,4.107006208906921,66.07,-7.545435187862177
4.1,0.58,4.058768286069062,55.64,-7.544928170220939
4.79,0.81,4.721016839622583,72.17,-7.5448227536634915
4.98,0.54,4.950636322736705,80.73,-7.544702650214606
4.16,0.73,4.095448693366821,59.75,-7.544152017521683
4.22,1.12,4.068660713306038,74.03,-7.543612135951753
4.64,0.59,4.602336363196415,64.3,-7.543523735558396
4.24,1.14,4.083870712938891,73.99,-7.543125555670729
4.24,1.22,4.060689596607946,77.86,-7.542600466396452
4.37,1.59,4.070479087281988,86.83,-7.542586485481406
4.2,0.94,4.093458195706901,67.17,-7.542186820303877
4.59,1.43,4.361559354175981,76.85,-7.540219829644934
4.42,1.45,4.175392197147473,78.79,-7.539817328755139
4.16,0.55,4.123481538700035,54.12,-7.53753667434061
4.42,0.83,4.341370751271999,62.74,-7.53746114792185
4.95,1.21,4.799833330439714,84.02,-7.536871070617207
4.97,0.8,4.905191127774737,81.15,-7.535946149230805
4.52,0.86,4.437431689615063,65.08,-7.535748404037879
4.23,1.08,4.089804396300636,71.47,-7.53201542467133
4.9,0.66,4.855347567373525,75.93,-7.530161491180535
4.55,1.6,4.259401366389413,80.84,-7.530110260023291
4.45,1.57,4.163844377495393,81.67,-7.530078525614022
4.08,0.44,4.056205123018312,51.19,-7.529380472123803
4.18,0.88,4.086318636621476,63.78,-7.529343515586619
4.55,0.83,4.47365622282267,65.05,-7.528620025366083
4.65,0.64,4.605746410735181,65.36,-7.528447339766834
4.25,1.12,4.099768286135205,72.1,-7.522693346852677
4.85,0.71,4.7977494724089125,73.11,-7.52148617548426
4.17,0.8,4.092541997341017,61.54,-7.519550242150721
4.57,0.74,4.509689568030154,64.25,-7.51938726476128
4.78,0.44,4.7597058732657,67.45,-7.5193779041892
4.21,1.27,4.013875932312806,84.69,-7.518679260827741
4.82,0.52,4.791868111707584,70.45,-7.518279401749259
4.3,1.17,4.137765097247547,72.02,-7.518068608120815
4.6,0.74,4.540088104871974,65.04,-7.518055602382031
4.67,0.67,4.621688003316537,66.12,-7.517821268371738
4.15,0.66,4.0971819583709,57.24,-7.517105617620955
4.41,1.21,4.240754649823543,71.05,-7.516977918184271
4.56,1.52,4.299209229614209,78.63,-7.516748328754805
4.22,0.73,4.156380637044687,58.69,-7.516061087275903
4.14,0.69,4.082095050338735,58.49,-7.514633547081863
4.52,0.63,4.475879801781991,61.12,-7.514480509434808
4.32,1.4,4.086856983061678,81.16,-7.5133850912185265
4.5,1.49,4.24616297379175,78.02,-7.51274830272483
4.66,0.93,4.56625667259299,69.39,-7.512063528596319
4.41,1.25,4.229137027810757,72.1,-7.511168702556882
4.44,1.45,4.196558113502064,78.13,-7.510231027010692
4.47,1.72,4.125833249175249,86.33,-7.510218249059156
4.66,0.58,4.62376469989553,64.81,-7.507960913517111
4.9,0.99,4.798947801341457,78.75,-7.50783152672123
4.28,1.33,4.068107668191686,79.89,-7.507466061412863
4.23,1.1,4.0844705899296185,72.34,-7.505043982042267
4.79,0.84,4.715771410914655,71.98,-7.50417908066987
4.42,1.52,4.150421665325103,81.14,-7.503778459149725
4.82,1.5,4.580654975000846,82.05,-7.503290931336522
4.71,0.69,4.6591844779961225,67.66,-7.502106032752793
5.01,1.16,4.873858840795453,86.79,-7.501815508415
4.27,1.44,4.019863181751339,87.63,-7.501685317764837
4.14,0.78,4.065857843063379,60.66,-7.500464634824409
5.04,0.72,4.988306325798367,88.48,-7.500151186300308
5.04,0.75,4.983884027543177,89.43,-7.500075487953183
4.3,1.1,4.156921938165305,68.21,-7.500007556915836
5.03,0.68,4.983823833162646,87.31,-7.498802182056158
4.85,0.66,4.804882933017202,72.95,-7.496799676276056
5.04,1.05,4.929411729608312,89.33,-7.496369890604365
4.67,1.91,4.261549014149667,88.01,-7.4952332588046975
4.14,0.78,4.065857843063379,60.6,-7.495005411380539
4.97,0.71,4.919024293495611,79.59,-7.494839731291464
4.73,0.5,4.703498697778071,65.69,-7.494207303357686
4.33,1.52,4.054442008464297,85.44,-7.493731169865045
4.33,1.19,4.163267947178034,70.6,-7.493439310799554
4.96,0.59,4.924784259234104,78.18,-7.493047213359354
4.2,1.2,4.024922359499621,79.66,-7.492992310675435
4.76,0.07,4.759485266286681,62.73,-7.492880678015834
4.04,0.43,4.017051157254535,50.96,-7.491933543413287
4.9,1.01,4.794778409895499,78.51,-7.491461766699568
4.32,1.55,4.03235663105336,88.86,-7.489039735019475
4.18,0.92,4.077499233598947,66.86,-7.486758227205331
4.08,0.56,4.041385900900829,54.78,-7.48643927165874
3.82,0.08,3.819162211794624,41.95,-7.483727790549834
4.2,0.78,4.126935909364234,60.24,-7.483657353852746
4.68,0.74,4.62112540405473,67.1,-7.483388760333408
4.48,0.99,4.369244786001352,66.23,-7.483176364703565
3.99,0.27,3.980854179695609,45.93,-7.483124349809799
4.49,1.04,4.367894229488622,67.34,-7.480561060108232
4.38,1.23,4.20374832738593,71.51,-7.478385741316408
4.21,1.0,4.089510973209388,68.42,-7.477135470039346
4.57,1.47,4.327123756030096,77.13,-7.476355617562945
4.84,1.46,4.6145422308177,82.04,-7.474434839857492
5.05,0.56,5.018854450967869,89.08,-7.474153579426662
4.47,1.37,4.254879551761718,74.68,-7.473987681573545
4.2,1.07,4.061416009226339,72.3,-7.472566106509049
4.88,1.42,4.668832830590532,82.73,-7.472525590091617
4.58,0.78,4.513092066421867,64.66,-7.472331717281929
4.23,1.09,4.087150596687136,71.17,-7.471731276014142
4.29,1.22,4.112870044141925,74.11,-7.471037847896329
4.92,1.5,4.685765679160664,85.46,-7.470723720433535
4.47,0.97,4.363484845854286,65.74,-7.46788392240829
4.13,0.9,4.030744348132241,68.47,-7.467340241899211
4.24,1.1,4.094826003629459,71.43,-7.466618250166357
4.27,1.06,4.13633896096536,67.2,-7.465653826454522
4.35,1.21,4.178325023259919,70.52,-7.4638787200504035
4.24,0.81,4.16191061893453,60.39,-7.462330667275041
4.42,1.48,4.164852938580185,78.93,-7.462185558200863
4.83,0.63,4.78873678541638,70.73,-7.461463942356207
4.85,1.39,4.646547105109341,81.22,-7.4606219156247855
4.22,1.14,4.06310226304975,73.79,-7.46051417222023
4.22,1.24,4.0337079715814825,80.55,-7.459870352498445
4.16,1.06,4.022685670046816,74.47,-7.459247512923997
4.01,0.42,3.987944332610474,50.89,-7.458346419952963
4.23,1.23,4.047221268969613,78.15,-7.458253726772278
4.63,0.65,4.584146594514621,64.31,-7.452668011813334
4.58,0.51,4.551516230883946,60.66,-7.449718781169509
4.08,0.4,4.060344812943846,49.0,-7.447747263051721
4.23,1.04,4.100158533520381,68.98,-7.447564819055276
4.44,1.63,4.129975786853962,83.69,-7.446704559356377
4.27,1.2,4.097914103540971,74.27,-7.44616584875416
4.17,0.91,4.069496283325493,66.07,-7.444366983562097
4.9,0.96,4.805039021693789,77.93,-7.443460628298969
4.35,1.16,4.192481365492278,69.65,-7.442618824289688
4.17,0.95,4.060344812943846,67.94,-7.442343421051629
4.58,1.14,4.435853920047413,70.32,-7.440594824431981
4.77,0.62,4.729534860850483,68.3,-7.440488369313064
4.22,0.99,4.102231100267268,67.36,-7.440304634534096
4.68,1.28,4.501555286787001,74.55,-7.43960658229232
4.69,0.71,4.635946505299646,66.83,-7.43919011867907
4.81,0.44,4.789832982474441,68.02,-7.439016440354025
4.52,0.08,4.519291979945531,52.9,-7.437954800318705
4.71,1.64,4.415257636876924,81.57,-7.437484109856959
4.81,0.65,4.765878722754073,70.39,-7.436828528701182
4.78,0.44,4.7597058732657,66.68,-7.435955598987517
4.33,1.36,4.110875819092569,77.67,-7.435785602283698
5.0,0.74,4.944936804449577,81.53,-7.435383718837888
4.16,0.85,4.072235258429945,62.43,-7.434243065947648
4.4,1.43,4.161141670263103,77.62,-7.431914638632905
4.81,0.45,4.788903841172841,68.09,-7.4312998311450515
4.98,1.67,4.691641503780954,89.64,-7.429622785653596
4.3,1.45,4.048147724577254,83.96,-7.429069654256541
4.9,1.58,4.638275541621046,85.26,-7.428840584393169
4.61,1.2,4.451078520987919,71.74,-7.428783693760773
4.78,1.58,4.511319097558939,81.68,-7.428358891158095
4.01,0.33,3.996398378540357,47.24,-7.42618005457637
4.43,1.5,4.168321004913129,79.12,-7.425713242098018
4.88,0.91,4.794402986817024,75.81,-7.4237522479223585
5.01,0.68,4.963637778887577,82.03,-7.423747749926757
4.17,0.88,4.076088811593781,64.44,-7.422897096814447
4.94,1.4,4.737467677990004,84.43,-7.422444744046669
4.91,1.25,4.748220719385316,80.83,-7.422103937332253
4.1,0.67,4.044885659694227,57.83,-7.420190908102932
4.83,1.6,4.557290861904691,83.25,-7.419809322120437
4.22,1.38,3.987981945796645,89.44,-7.419616074887443
4.45,1.21,4.282335811213315,70.27,-7.418921937689967
4.6,0.67,4.550944956819407,63.23,-7.418561808759839
4.29,1.21,4.115823125451335,72.93,-7.418521790577969
4.55,0.76,4.486078465653493,63.36,-7.418116901382026
4.94,1.4,4.737467677990004,83.93,-7.417907510253872
5.01,1.41,4.807494149762431,88.27,-7.415786883301866
4.91,0.56,4.877960639447596,73.59,-7.415689229631143
5.06,0.66,5.016771870436207,89.27,-7.415318864114675
4.4,1.46,4.150710782504607,78.54,-7.41509046948034
5.04,0.33,5.029184824601299,83.77,-7.414929959476962
4.76,0.5,4.733666654930404,66.55,-7.414440348940663
4.37,1.15,4.215969639359373,68.88,-7.413463270837428
4.17,0.98,4.053208605537099,69.29,-7.413298196920684
4.48,0.83,4.402442503883498,62.74,-7.413189595122745
4.41,1.18,4.249199924691706,69.41,-7.411896358269449
4.67,0.73,4.612591462507816,66.33,-7.411256899107584
4.97,1.08,4.851236955663988,82.21,-7.410087004305665
4.33,1.28,4.136484014232376,74.08,-7.410075827107087
4.2,1.07,4.061416009226339,71.66,-7.409534296451641
4.57,0.67,4.520619426583043,62.34,-7.409292415356824
4.13,0.71,4.068513241959524,58.21,-7.405078576108396
4.05,0.41,4.029193467680598,48.98,-7.404248319550065
4.21,1.08,4.069115382979451,71.3,-7.404119210122435
4.22,1.07,4.082095050338735,70.36,-7.402688910121433
4.23,1.29,4.028498479582685,81.4,-7.4011657776492354
4.57,0.87,4.486423965699185,65.29,-7.397847590267115
4.15,0.73,4.085290687331809,58.61,-7.397843683997582
4.98,1.15,4.84539988029884,83.68,-7.397705805117554
4.79,1.6,4.514875413563479,81.91,-7.397129615237449
4.72,0.63,4.677766561084467,66.23,-7.395570182587788
4.35,1.23,4.17248127617129,70.6,-7.395567398311353
4.76,1.77,4.418676272369362,84.58,-7.3933223556831
4.84,0.59,4.803904661834995,70.29,-7.392050673189346
4.8,1.98,4.372596482640492,89.46,-7.391741837481886
4.18,1.02,4.053640339250634,69.8,-7.3911214326556465
4.14,0.81,4.059987684710386,60.82,-7.390945115016175
4.36,1.2,4.191610668943384,70.24,-7.389830110948797
4.17,0.93,4.0649723246290375,66.15,-7.389735010021932
4.79,0.2,4.785822813268372,64.13,-7.388773772121304
4.43,1.51,4.164708873378786,79.05,-7.388453983257189
4.84,1.42,4.627007672351538,80.63,-7.387609277653548
4.68,0.72,4.624283728319446,66.25,-7.385501770048592
4.6,0.7,4.546427168667722,63.24,-7.38407556144331
4.17,0.89,4.073917034010388,64.72,-7.382124243481661
4.5,1.53,4.231914460383149,78.02,-7.382082406176408
4.56,0.92,4.46622883426275,65.76,-7.381474330005087
4.43,1.27,4.2440546650579325,71.49,-7.381263229545151
4.96,0.86,4.8848746145627935,79.54,-7.381225858204032
4.01,0.55,3.972102717705069,54.62,-7.38100734559837
4.29,1.12,4.141219627114698,68.06,-7.378716763355164
4.19,0.92,4.087749992355208,65.24,-7.3784655493323505
4.89,1.02,4.782436617457674,77.09,-7.376832866887979
4.19,1.01,4.066448081557172,68.67,-7.375968552854267
4.91,1.0,4.807088515931447,77.99,-7.373208356948796
4.25,1.1,4.105179655021202,69.67,-7.373094216096899
4.97,1.58,4.712165107463871,87.5,-7.373038866006862
4.85,0.53,4.82095426238416,70.07,-7.371789044668472
5.07,0.78,5.0096407056794,89.28,-7.371766144951637
4.23,1.15,4.070675619599283,73.14,-7.370015419166833
4.23,1.09,4.087150596687136,70.19,-7.369630261996768
4.96,0.83,4.890061349308412,78.78,-7.367581736522071
4.62,1.06,4.496754385109331,69.01,-7.367261158249936
4.24,1.24,4.054626986542659,76.61,-7.365611090637544
4.17,0.95,4.060344812943846,67.07,-7.364890059634689
5.05,0.33,5.039206286708255,83.76,-7.364026521846846
4.41,1.71,4.0649723246290375,88.51,-7.36179077893802
4.24,1.13,4.086648993980276,71.3,-7.361110456969437
4.4,1.17,4.241591682375852,68.77,-7.361070556783217
4.73,0.85,4.652999032881912,69.07,-7.360607245187287
4.93,0.78,4.867905093569512,76.61,-7.359547702285656
4.33,1.21,4.157499248346294,70.16,-7.358050945907574
4.93,0.77,4.8694968939306245,76.41,-7.357961309342135
4.52,1.54,4.24956468358819,77.99,-7.357858359493023
4.71,1.99,4.268957718225844,88.85,-7.356883453822396
4.73,0.92,4.639665936250153,70.06,-7.35680014315071
4.92,1.34,4.734004647230503,82.08,-7.356635415016865
4.97,0.96,4.876402362397918,80.65,-7.355670482974919
4.43,1.36,4.216076375019788,73.68,-7.355292875992649
4.54,0.89,4.451909702588317,64.52,-7.355078927906738
4.15,0.76,4.079816172329337,59.11,-7.351308230203398
4.03,0.53,3.994996871087636,53.56,-7.351059415151998
4.52,0.9,4.429492070203986,64.3,-7.349843193823992
4.66,0.57,4.625008108101001,63.02,-7.349159975932546
4.76,0.56,4.726944044517556,66.51,-7.348648226230575
4.8,1.51,4.556303326162559,80.21,-7.348024623608079
4.68,1.04,4.562981481443903,70.44,-7.347627310959903
4.01,0.66,3.955312882693352,62.86,-7.347531728704954
4.19,0.98,4.073782026569415,67.38,-7.346387574325906
4.69,0.61,4.650161287525412,64.65,-7.346359997158779
4.29,1.31,4.085094858139772,76.49,-7.346179712432789
5.05,1.2,4.905354217587146,88.45,-7.3449865250470205
4.34,1.28,4.146950686950594,73.46,-7.342529431929767
5.07,0.72,5.018615346886032,88.23,-7.342518719080455
4.97,0.81,4.903549734631025,78.74,-7.342296076841063
5.0,1.46,4.782091592598369,87.51,-7.341374351966807
4.32,1.24,4.138212174357424,72.42,-7.341188929828643
4.17,0.91,4.069496283325493,64.86,-7.336865923380508
5.02,0.45,4.999789995589814,80.12,-7.336653021311053
4.87,0.79,4.805496852563739,73.58,-7.336295948960499
4.69,0.63,4.647493948355393,64.9,-7.335350346731931
4.96,0.81,4.8934139412071,78.64,-7.3345205608007475
4.79,0.21,4.78539444560216,63.73,-7.33396471603879
4.2,1.18,4.030831179794063,77.17,-7.333485961423312
4.26,1.38,4.0302853496992,83.17,-7.333405899983713
4.78,0.57,4.745892961287686,67.32,-7.333007839340139
4.22,1.08,4.079460748677453,70.52,-7.332047266003283
4.77,1.47,4.537840896285369,78.9,-7.331578658228964
4.89,0.51,4.863332190998266,71.36,-7.32997547876343
4.38,1.13,4.231725416422951,67.5,-7.32851339919521
4.47,1.7,4.1341141735564095,84.29,-7.328413175266764
5.08,0.84,5.0100698597923765,89.53,-7.326734874733911
4.2,0.99,4.081654076474389,66.98,-7.325339055144935
4.7,0.7,4.6475800154489,65.71,-7.324840862814979
4.23,1.23,4.047221268969613,76.7,-7.323801429111536
5.06,0.35,5.047880743440756,84.5,-7.322076597486377
4.79,1.75,4.458878782833191,84.06,-7.320308192257823
4.66,0.85,4.581822781382973,66.66,-7.320182198407593
4.22,1.0,4.099804873405562,65.02,-7.320119168220405
4.67,0.2,4.665715379231785,58.81,-7.320113561393855
4.24,1.09,4.097499237339771,69.23,-7.318396940774933
3.93,0.14,3.927505569696878,39.24,-7.31689911262681
3.93,0.14,3.927505569696878,39.24,-7.31689911262681
4.8,0.2,4.795831523312719,63.89,-7.316484951319856
4.93,1.67,4.638534251247909,86.49,-7.314866970783902
4.88,1.69,4.578023591027027,85.1,-7.314264693449584
4.15,1.06,4.012343454890172,75.02,-7.312365167588223
4.15,0.8,4.072161588149469,60.11,-7.310338950104293
4.4,1.44,4.157691667259611,77.17,-7.310243817788017
4.18,0.93,4.075230054855799,63.41,-7.309681258652675
4.22,1.08,4.079460748677453,69.69,-7.308797231426732
4.8,0.19,4.796238109185156,63.71,-7.3087242489413935
4.23,1.13,4.076272807357231,71.27,-7.307135912565288
4.55,0.91,4.458071331865384,64.76,-7.306592918556898
4.23,1.13,4.076272807357231,71.26,-7.306195251993111
4.98,1.26,4.817966375972335,83.5,-7.3061168898620865
4.32,1.12,4.172289539329696,67.64,-7.305845611834703
4.72,0.56,4.686661925080579,64.66,-7.305583612196216
4.86,1.41,4.650967641254883,80.27,-7.303890355001338
4.72,0.31,4.709808913321218,61.65,-7.3035202298278845
4.85,1.05,4.734976240700686,75.6,-7.303466248922559
4.43,1.54,4.153709185776009,79.33,-7.303104605167986
4.08,0.48,4.051666323872192,49.85,-7.3013230636492334
4.43,1.38,4.209572424843169,73.87,-7.3012678647634175
4.26,1.18,4.09331161774913,72.22,-7.301050889561172
4.61,0.68,4.559572348367772,62.77,-7.300610071688581
5.02,0.8,4.955845033896843,82.1,-7.2992344440873635
4.25,1.2,4.077070026379237,73.96,-7.299169540772737
4.31,1.22,4.1337271317782935,71.73,-7.298905610293098
4.32,1.12,4.172289539329696,67.57,-7.29835293632537
4.81,1.07,4.689477582844383,74.16,-7.297857038133328
4.11,0.71,4.048209480745778,57.52,-7.296750767135166
4.42,1.76,4.054479004755112,88.93,-7.296081170571661
4.53,0.9,4.439695935534325,64.07,-7.296026806287482
4.29,1.15,4.132989232988637,69.74,-7.2936053255628925
4.26,1.18,4.09331161774913,71.69,-7.291893342872141
